Field Output reported for whole element for region: COMPOSITE-1.Region_2

   Element Label            EVOL
                          @Loc 1
---------------------------------
           46815     2.98253E-03
           46816     4.22601E-03
           46817     16.9129E-03
           46818     10.6245E-03
           46819     10.9333E-03
           46820     13.2146E-03
           46821     13.5094E-03
           46822     28.4079E-03
           46823     24.6285E-03
           46824     13.2877E-03
           46825     22.1667E-03
           46826     24.0691E-03
           46827     24.1134E-03
           46828     13.4844E-03
           46829     20.9323E-03
           46830     10.6227E-03
           46831     18.3490E-03
           46832     17.5337E-03
           46833     26.8039E-03
           46834     15.1736E-03
           46835     22.0339E-03
           46836     14.8083E-03
           46837     27.8082E-03
           46838     9.85222E-03
           46839     18.6972E-03
           46840     18.3500E-03
           46841     9.38386E-03
           46842     12.2076E-03
           46843     28.6610E-03
           46844     12.2534E-03
           46845     10.2808E-03
           46846     44.0936E-03
           46847     15.7251E-03
           46848     23.3228E-03
           46849     13.2657E-03
           46850     18.0587E-03
           46851     27.3234E-03
           46852     9.20591E-03
           46853     17.6977E-03
           46854     12.4278E-03
           46855     14.1543E-03
           46856     20.6409E-03
           46857     14.1295E-03
           46858     15.3332E-03
           46859     11.5638E-03
           46860     18.5804E-03
           46861     13.9765E-03
           46862     13.6602E-03
           46863     18.8594E-03
           46864     10.7548E-03
           46865     17.2437E-03
           46866     13.8870E-03
           46867     15.2620E-03
           46868     19.5509E-03
           46869     15.5938E-03
           46870     17.8194E-03
           46871     10.9223E-03
           46872     15.2464E-03
           46873     10.7797E-03
           46874     9.58643E-03
           46875     16.0996E-03
           46876     20.3509E-03
           46877     12.0823E-03
           46878     14.3029E-03
           46879     11.5929E-03
           46880     16.0347E-03
           46881     20.7247E-03
           46882     16.6304E-03
           46883     8.94365E-03
           46884     15.4409E-03
           46885     15.9482E-03
           46886     9.41576E-03
           46887     15.1259E-03
           46888     13.9358E-03
           46889     7.70669E-03
           46890     5.16149E-03
           46891     9.93491E-03
           46892     20.8901E-03
           46893     14.8633E-03
           46894     13.1422E-03
           46895     9.67690E-03
           46896     19.8328E-03
           46897     10.6260E-03
           46898     25.0895E-03
           46899     14.4155E-03
           46900     28.3947E-03
           46901     28.7753E-03
           46902     20.1788E-03
           46903     5.96379E-03
           46904     18.0916E-03
           46905     18.4486E-03
           46906     13.5301E-03
           46907     22.9613E-03
           46908     16.1222E-03
           46909     8.01326E-03
           46910     9.30571E-03
           46911     18.0413E-03
           46912     16.8870E-03
           46913     26.6276E-03
           46914     14.8229E-03
           46915     409.123E-06
           46916     16.6833E-03
           46917     16.8012E-03
           46918     17.4501E-03
           46919     16.6786E-03
           46920     9.87272E-03
           46921     9.77655E-03
           46922     26.8767E-03
           46923     16.6068E-03
           46924     16.3267E-03
           46925     12.2192E-03
           46926     14.8090E-03
           46927     26.5173E-03
           46928     17.9429E-03
           46929     26.4459E-03
           46930     13.0065E-03
           46931     7.22003E-03
           46932     37.6040E-03
           46933     16.3353E-03
           46934     748.399E-06
           46935     13.9963E-03
           46936     15.0753E-03
           46937     14.5023E-03
           46938     24.0919E-03
           46939     9.00851E-03
           46940     13.5621E-03
           46941     15.1160E-03
           46942     15.0753E-03
           46943     10.8854E-03
           46944     15.3360E-03
           46945     12.4830E-03
           46946     17.3565E-03
           46947     21.4531E-03
           46948     17.5980E-03
           46949     13.5021E-03
           46950     1.15356E-03
           46951     8.93728E-03
           46952     16.6039E-03
           46953     5.51629E-03
           46954     14.8055E-03
           46955     984.245E-06
           46956     1.21426E-03
           46957     17.6011E-03
           46958     13.6680E-03
           46959     15.8222E-03
           46960     11.2748E-03
           46961     22.0405E-03
           46962     16.8608E-03
           46963     20.1188E-03
           46964     10.3644E-03
           46965     6.18880E-03
           46966     14.3043E-03
           46967     20.4448E-03
           46968     8.05644E-03
           46969     8.70100E-03
           46970     14.0204E-03
           46971     13.4449E-03
           46972     3.78603E-03
           46973     6.44965E-03
           46974     7.45557E-03
           46975     26.7209E-03
           46976     12.4004E-03
           46977     13.6373E-03
           46978     8.47927E-03
           46979     6.33041E-03
           46980     6.67627E-03
           46981     14.3199E-03
           46982     6.09715E-03
           46983     2.20111E-03
           46984     15.5530E-03
           46985     15.8161E-03
           46986     11.1789E-03
           46987     11.4807E-03
           46988     11.6541E-03
           46989     1.20556E-03
           46990     5.69936E-03
